classe;annee;Code.département;Code.région;unité.de.compte;millPOP;millLOG;faits;POP;LOG;tauxpourmille
Vols dans les véhicules;19;2A;94;véhicule;19;19;149;158507;122004,9509073546;0,94002157633416816
Vols dans les véhicules;19;2B;94;véhicule;19;19;211;181933;133540,2860155725;1,15976760675633339
Vols dans les véhicules;19;30;76;véhicule;19;19;3727;748437;431683,7666527150;4,97971105116395929
Vols dans les véhicules;19;31;76;véhicule;19;19;12259;1400039;740546,3106145477;8,75618464914191819
Vols dans les véhicules;19;32;76;véhicule;19;19;272;191377;111536,3158229997;1,42127841903677044
Vols dans les véhicules;19;33;75;véhicule;19;19;11274;1623749;886985,6410525994;6,94319134299697804
Vols dans les véhicules;19;34;76;véhicule;19;19;7044;1175623;739737,0587787455;5,99171673231979973
Vols dans les véhicules;19;35;53;véhicule;19;19;2813;1079498;561342,9584425174;2,60584086306783336
Vols dans les véhicules;19;36;24;véhicule;19;19;343;219316;138826,2653380430;1,56395338233416625
Vols dans les véhicules;19;37;24;véhicule;19;19;2141;610079;328095,2171131581;3,50938157189478739
Vols dans les véhicules;19;38;84;véhicule;19;19;8888;1271166;659031,0021197813;6,99200576478603164
Vols dans les véhicules;19;39;27;véhicule;19;19;435;259199;150474,6629708734;1,67824721545993616
Vols dans les véhicules;19;40;75;véhicule;19;19;985;413690;262370,1956086583;2,38100993497546476
Vols dans les véhicules;19;41;24;véhicule;19;19;599;329470;185076,6261695145;1,81807144808328514
Vols dans les véhicules;19;42;84;véhicule;19;19;2168;765634;401112,4058241813;2,83164018316845878
Vols dans les véhicules;19;43;84;véhicule;19;19;265;227570;143915,9554177205;1,16447686426154573
Vols dans les véhicules;19;44;52;véhicule;19;19;12744;1429272;764010,3121662387;8,91642738401088231
Vols dans les véhicules;19;45;24;véhicule;19;19;1622;680434;348976,7856755761;2,38377270977052902
Vols dans les véhicules;19;46;76;véhicule;19;19;262;174094;119498,6725786065;1,50493411605224758
Vols dans les véhicules;19;47;75;véhicule;19;19;742;331271;187058,2827196691;2,23985800145500225
Vols dans les véhicules;19;48;76;véhicule;19;19;174;76604;61546,9730550582;2,27142185786643003
Vols dans les véhicules;19;49;52;véhicule;19;19;2034;818273;400508,0719193962;2,48572297998345304
Vols dans les véhicules;19;50;28;véhicule;19;19;486;495045;299656,0508518158;0,98172893373329695
Vols dans les véhicules;19;51;44;véhicule;19;19;1757;566855;297287,7197338955;3,09955808804720778
Vols dans les véhicules;19;52;44;véhicule;19;19;331;172512;100381,7870297925;1,91870710443331483
Vols dans les véhicules;19;53;52;véhicule;19;19;426;307062;158082,6783178269;1,38734197002559734
Vols dans les véhicules;19;54;44;véhicule;19;19;1358;733760;379680,0953990764;1,85074138682948086
Vols dans les véhicules;19;55;44;véhicule;19;19;265;184083;99833,5199932349;1,43956802094707292
Vols dans les véhicules;19;56;53;véhicule;19;19;1449;759684;472749,2541604512;1,90737201257364908
Vols dans les véhicules;19;57;44;véhicule;19;19;2961;1046543;523267,9684794000;2,82931518341816801
Vols dans les véhicules;19;58;27;véhicule;19;19;365;204452;141411,0811021280;1,78526010995245832
Vols dans les véhicules;19;59;32;véhicule;19;19;16041;2608346;1232503,5343976966;6,14987428815042136
Vols dans les véhicules;19;60;32;véhicule;19;19;2194;829419;378047,5856248154;2,64522515158201088
Vols dans les véhicules;19;61;28;véhicule;19;19;311;279942;165100,1364162854;1,11094440991348198
Vols dans les véhicules;19;62;32;véhicule;19;19;4003;1465278;720800,3803319670;2,73190479895282667
Vols dans les véhicules;19;63;84;véhicule;19;19;2927;662152;392037,6492376465;4,42043518708695338
Vols dans les véhicules;19;64;75;véhicule;19;19;2064;682621;413357,3736455780;3,02363976496474640
Vols dans les véhicules;19;65;76;véhicule;19;19;511;229567;163633,5728100241;2,22592968501570354
Vols dans les véhicules;19;66;76;véhicule;19;19;2981;479979;355661,2149789089;6,21068838428347902
Vols dans les véhicules;19;67;44;véhicule;19;19;2125;1140057;567990,5867746151;1,86394189062476712
Vols dans les véhicules;19;68;44;véhicule;19;19;1550;767086;382805,1550931876;2,02063393152788606
Vols dans les véhicules;19;69;84;véhicule;19;19;13552;1875747;937543,8521661303;7,22485495112080667
Vols dans les véhicules;19;70;27;véhicule;19;19;255;235313;128450,4618081981;1,08366303604135772
Vols dans les véhicules;19;71;27;véhicule;19;19;911;551493;311965,8328076435;1,65187953428239354
Vols dans les véhicules;19;72;52;véhicule;19;19;2398;566412;293560,7177051819;4,23366736580439706
Vols dans les véhicules;19;73;84;véhicule;19;19;1175;436434;352253,6064167763;2,69227420411791929
Vols dans les véhicules;19;74;84;véhicule;19;19;2123;826094;525403,9839474007;2,56992545642505554
Vols dans les véhicules;19;75;11;véhicule;19;19;19319;2165423;1389374,6337050099;8,92158252683194064
Vols dans les véhicules;19;76;28;véhicule;19;19;6624;1255633;649681,3823483759;5,27542681659370238
Vols dans les véhicules;19;77;11;véhicule;19;19;4390;1421197;626435,4965606894;3,08894544528309600
Vols dans les véhicules;19;78;11;véhicule;19;19;3517;1448207;649383,1908677135;2,42852023225961489
Vols dans les véhicules;19;79;75;véhicule;19;19;748;374878;195567,8712700703;1,99531580940999476
Vols dans les véhicules;19;80;32;véhicule;19;19;1477;570559;303449,3472269715;2,58868933800010170
Vols dans les véhicules;19;81;76;véhicule;19;19;869;389844;214423,2162326813;2,22909676691189285
Vols dans les véhicules;19;82;76;véhicule;19;19;472;260669;133522,1659716523;1,81072547943944229
Vols dans les véhicules;19;83;93;véhicule;19;19;3629;1076711;729223,0704028355;3,37044945208138458
Vols dans les véhicules;19;84;93;véhicule;19;19;2223;561469;308504,9343352217;3,95925687793983316
Vols dans les véhicules;19;85;52;véhicule;19;19;1451;685442;430814,5926666636;2,11688224532491454
Vols dans les véhicules;19;86;75;véhicule;19;19;1145;438435;242906,8743494585;2,61156157697264124
Vols dans les véhicules;19;87;75;véhicule;19;19;885;372359;221193,7125815323;2,37673857755553097
Vols dans les véhicules;19;88;44;véhicule;19;19;1022;364499;214287,2143664109;2,80384857022927392
Vols dans les véhicules;19;89;27;véhicule;19;19;581;335707;197717,8917909644;1,73067585722073103
Vols dans les véhicules;19;90;27;véhicule;19;19;209;141318;73180,3943601333;1,47893403529628209
Vols dans les véhicules;19;91;11;véhicule;19;19;3983;1301659;570417,1698815671;3,05994119811717180
Vols dans les véhicules;19;92;11;véhicule;19;19;5678;1624357;807711,2120271709;3,49553700325728878
Vols dans les véhicules;19;93;11;véhicule;19;19;11641;1644903;687238,4015345149;7,07701305183345131
Vols dans les véhicules;19;94;11;véhicule;19;19;5745;1407124;647289,0590095351;4,08279583036036620
Vols dans les véhicules;19;95;11;véhicule;19;19;6326;1249674;517062,6726361971;5,06212020094840742
Vols dans les véhicules;19;971;01;véhicule;19;19;2303;384239;231840,4543966618;5,99366540096138056
Vols dans les véhicules;19;972;02;véhicule;19;19;1739;364508;214787,6095071035;4,77081435798391240
Vols dans les véhicules;19;973;03;véhicule;19;19;1284;281678;94768,3687968868;4,55839646688772326
Vols dans les véhicules;19;974;04;véhicule;19;19;1811;861210;383878,0016751974;2,10285528500598007
Vols dans les véhicules;19;976;06;véhicule;17;17;494;256518;73880,0000000000;1,92579078271310400
Vols dans les véhicules;20;01;84;véhicule;20;19;1159;657856;321432,1284726467;1,76178373382624764
Vols dans les véhicules;20;02;32;véhicule;20;19;1373;529374;266921,5132220472;2,59362945667902123
Vols dans les véhicules;20;03;84;véhicule;20;19;448;335628;208863,3718265888;1,33481115997473387
Vols dans les véhicules;20;04;93;véhicule;20;19;479;165451;129689,8413830429;2,89511698327601552
Vols dans les véhicules;20;05;93;véhicule;20;19;215;140605;137643,8620632826;1,52910636179367732
Vols dans les véhicules;20;06;93;véhicule;20;19;3193;1097410;778290,8975421648;2,90957800639687969
Vols dans les véhicules;20;07;84;véhicule;20;19;496;329325;206435,4921199115;1,50611098458969095
Vols dans les véhicules;20;08;44;véhicule;20;19;302;269701;142983,2560523321;1,11975854742844838
Vols dans les véhicules;20;09;76;véhicule;20;19;308;153954;110526,3412082623;2,00059758109565200
Vols dans les véhicules;20;10;44;véhicule;20;19;575;311435;166101,3094395848;1,84629216369386850
Vols dans les véhicules;20;11;76;véhicule;20;19;1115;375217;265167,0724040006;2,97161375950450024
Vols dans les véhicules;20;12;76;véhicule;20;19;287;279554;182768,5825983171;1,02663528334418408
Vols dans les véhicules;20;13;93;véhicule;20;19;13184;2048070;1044973,1934433979;6,43727997578207844
Vols dans les véhicules;20;14;28;véhicule;20;19;1064;697547;422081,6747303871;1,52534524555334627
Vols dans les véhicules;20;15;84;véhicule;20;19;153;144379;101952,5084288438;1,05971089978459476
Vols dans les véhicules;20;16;75;véhicule;20;19;736;351718;198920,3508472443;2,09258553727702301
Vols dans les véhicules;20;17;75;véhicule;20;19;1456;655709;440935,1834808622;2,22049720226502911
Vols dans les véhicules;20;18;24;véhicule;20;19;363;300933;179429,7881204032;1,20624856695676463
Vols dans les véhicules;20;19;75;véhicule;20;19;305;239190;155041,4098328307;1,27513692043981774
Vols dans les véhicules;20;21;27;véhicule;20;19;1222;535078;292479,3140696869;2,28377918733343543
Vols dans les véhicules;20;22;53;véhicule;20;19;701;603640;371643,4689064616;1,16128818501093378
Vols dans les véhicules;20;23;75;véhicule;20;19;54;115995;88645,6611885403;0,46553730764257079
Vols dans les véhicules;20;24;75;véhicule;20;19;522;412807;261103,9410417987;1,26451344090579854
Vols dans les véhicules;20;25;27;véhicule;20;19;1297;545209;283778,1503868632;2,37890423672389861
Vols dans les véhicules;20;26;84;véhicule;20;19;1787;517709;277777,4999397910;3,45174605811372803
Vols dans les véhicules;20;27;28;véhicule;20;19;920;599668;298148,4884765611;1,53418224751028909
Vols dans les véhicules;20;28;24;véhicule;20;19;538;431443;217440,1468355890;1,24697816397531058
Vols dans les véhicules;20;29;53;véhicule;20;19;1576;917179;549039,4124658367;1,71831234688103418
Vols dans les véhicules;20;2A;94;véhicule;20;19;164;160814;122004,9509073546;1,01981170793587617
Vols dans les véhicules;20;2B;94;véhicule;20;19;160;182887;133540,2860155725;0,87485715223061233
Vols dans les véhicules;20;30;76;véhicule;20;19;2771;751457;431683,7666527150;3,68750307735505789
Vols dans les véhicules;20;31;76;véhicule;20;19;10840;1415757;740546,3106145477;7,65668119599620578
Vols dans les véhicules;20;32;76;véhicule;20;19;281;191819;111536,3158229997;1,46492266146732075
Vols dans les véhicules;20;33;75;véhicule;20;19;10275;1636391;886985,6410525994;6,27906166680212685
Vols dans les véhicules;20;34;76;véhicule;20;19;5347;1188973;739737,0587787455;4,49715847205950059
Vols dans les véhicules;20;35;53;véhicule;20;19;2350;1088855;561342,9584425174;2,15823043472271348
Vols dans les véhicules;20;36;24;véhicule;20;19;275;218707;138826,2653380430;1,25739002409616507
Vols dans les véhicules;20;37;24;véhicule;20;19;2332;612119;328095,2171131581;3,80971673808524169
Vols dans les véhicules;20;38;84;véhicule;20;19;6429;1277513;659031,0021197813;5,03243411221647019
Vols dans les véhicules;20;39;27;véhicule;20;19;362;258798;150474,6629708734;1,39877433365018278
Vols dans les véhicules;20;40;75;véhicule;20;19;699;418122;262370,1956086583;1,67176087362061798
Vols dans les véhicules;20;41;24;véhicule;20;19;412;329357;185076,6261695145;1,25092225153860404
Vols dans les véhicules;20;42;84;véhicule;20;19;1741;768508;401112,4058241813;2,26542859670946806
Vols dans les véhicules;20;43;84;véhicule;20;19;292;227489;143915,9554177205;1,28357854665500293
Vols dans les véhicules;20;44;52;véhicule;20;19;10304;1445171;764010,3121662387;7,12995209563435761
Vols dans les véhicules;20;45;24;véhicule;20;19;1365;682304;348976,7856755761;2,00057452396585722
Vols dans les véhicules;20;46;76;véhicule;20;19;161;174670;119498,6725786065;0,92173813476842048
Vols dans les véhicules;20;47;75;véhicule;20;19;487;330844;187058,2827196691;1,47199284254814966
Vols dans les véhicules;20;48;76;véhicule;20;19;127;76633;61546,9730550582;1,65724948781856374
Vols dans les véhicules;20;49;52;véhicule;20;19;1506;820713;400508,0719193962;1,83498981982739395
Vols dans les véhicules;20;50;28;véhicule;20;19;419;495093;299656,0508518158;0,84630564358615457
Vols dans les véhicules;20;51;44;véhicule;20;19;1469;566659;297287,7197338955;2,59238801466137492
Vols dans les véhicules;20;52;44;véhicule;20;19;261;171798;100381,7870297925;1,51922606782383962
Vols dans les véhicules;20;53;52;véhicule;20;19;493;306538;158082,6783178269;1,60828347545818140
Vols dans les véhicules;20;54;44;véhicule;20;19;1223;732590;379680,0953990764;1,66941945699504490
Vols dans les véhicules;20;55;44;véhicule;20;19;306;183001;99833,5199932349;1,67212201026223894
Vols dans les véhicules;20;56;53;véhicule;20;19;1255;764161;472749,2541604512;1,64232406521662333
Vols dans les véhicules;20;57;44;véhicule;20;19;2669;1049155;523267,9684794000;2,54395203759215782
Vols dans les véhicules;20;58;27;véhicule;20;19;271;202670;141411,0811021280;1,33714906004835443
Vols dans les véhicules;20;59;32;véhicule;20;19;15374;2607746;1232503,5343976966;5,89551282985382752
Vols dans les véhicules;20;60;32;véhicule;20;19;1935;829699;378047,5856248154;2,33217106444626321
Vols dans les véhicules;20;61;28;véhicule;20;19;275;278475;165100,1364162854;0,98752132148307747
Vols dans les véhicules;20;62;32;véhicule;20;19;3488;1462167;720800,3803319670;2,38550042505404658
Vols dans les véhicules;20;63;84;véhicule;20;19;1577;661852;392037,6492376465;2,38270791657349390
Vols dans les véhicules;20;64;75;véhicule;20;19;1672;687240;413357,3736455780;2,43292008614166821
Vols dans les véhicules;20;65;76;véhicule;20;19;357;229788;163633,5728100241;1,55360593242466960
Vols dans les véhicules;20;66;76;véhicule;20;19;2702;482765;355661,2149789089;5,59692604062017729
Vols dans les véhicules;20;67;44;véhicule;20;19;2625;1148073;567990,5867746151;2,28643997376473473
Vols dans les véhicules;20;68;44;véhicule;20;19;1292;767842;382805,1550931876;1,68263783434612857
Vols dans les véhicules;20;69;84;véhicule;20;19;11793;1883437;937543,8521661303;6,26142525606112610
Vols dans les véhicules;20;70;27;véhicule;20;19;214;234601;128450,4618081981;0,91218707507640628
Vols dans les véhicules;20;71;27;véhicule;20;19;688;551063;311965,8328076435;1,24849608846901350
Vols dans les véhicules;20;72;52;véhicule;20;19;1181;566993;293560,7177051819;2,08291813126440717
Vols dans les véhicules;20;73;84;véhicule;20;19;804;439750;352253,6064167763;1,82831154064809542
Vols dans les véhicules;20;74;84;véhicule;20;19;1613;835206;525403,9839474007;1,93126007236538055
Vols dans les véhicules;20;75;11;véhicule;20;19;17487;2145906;1389374,6337050099;8,14900559483966269
Vols dans les véhicules;20;76;28;véhicule;20;19;4939;1254739;649681,3823483759;3,93627678744344456
Vols dans les véhicules;20;77;11;véhicule;20;19;3788;1428636;626435,4965606894;2,65148015309708018
Vols dans les véhicules;20;78;11;véhicule;20;19;2881;1449723;649383,1908677135;1,98727619000319389
Vols dans les véhicules;20;79;75;véhicule;20;19;566;374481;195567,8712700703;1,51142514573503073
Vols dans les véhicules;20;80;32;véhicule;20;19;1238;568748;303449,3472269715;2,17671095107147661
Vols dans les véhicules;20;81;76;véhicule;20;19;543;391066;214423,2162326813;1,38851242501265770
Vols dans les véhicules;20;82;76;véhicule;20;19;406;262316;133522,1659716523;1,54775156681254678
Vols dans les véhicules;20;83;93;véhicule;20;19;3178;1085189;729223,0704028355;2,92852212840343951
Vols dans les véhicules;20;84;93;véhicule;20;19;1660;561941;308504,9343352217;2,95404677715276165
Vols dans les véhicules;20;85;52;véhicule;20;19;1078;692705;430814,5926666636;1,55621801488368061
Vols dans les véhicules;20;86;75;véhicule;20;19;812;439332;242906,8743494585;1,84826054100315940
Vols dans les véhicules;20;87;75;véhicule;20;19;757;372123;221193,7125815323;2,03427361383198591
Vols dans les véhicules;20;88;44;véhicule;20;19;611;362397;214287,2143664109;1,68599629687883712
Vols dans les véhicules;20;89;27;véhicule;20;19;513;334156;197717,8917909644;1,53521109900764907
Vols dans les véhicules;20;90;27;véhicule;20;19;162;140120;73180,3943601333;1,15615186982586349
Vols dans les véhicules;20;91;11;véhicule;20;19;3367;1306118;570417,1698815671;2,57786815586340623
Vols dans les véhicules;20;92;11;véhicule;20;19;4758;1626213;807711,2120271709;2,92581599089418187
